# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.750005		3.56872		4000.0		N0084.18		-30.1000		-20.0000		-0.7500		0.880820		0.013212		2.676558		178.437190		6000.0		1.000000		178.437190		112115.392778
0.750005		2.72636		4000.0		N0086.1		-30.0550		-19.0520		-0.7500		0.949067		0.014236		2.044784		136.318909		6000.0		1.000000		136.318909		85651.696478
0.750005		2.04224		4000.0		N0086.2		-29.9220		-18.1130		-0.7500		0.948372		0.014226		1.531690		102.112681		6000.0		1.000000		102.112681		64159.289534
0.750005		1.42482		4000.0		N0086.3		-29.7010		-17.1910		-0.7500		0.948117		0.014222		1.068622		71.241475		6000.0		1.000000		71.241475		44762.338860
0.581623		0.832925		4000.0		N0086.4		-29.3950		-16.2930		-0.7500		0.948704		0.014231		0.484448		32.296556		6000.0		1.000000		32.296556		20292.524499
0.401001		0.356162		4000.0		N0086.5		-29.0060		-15.4280		-0.7500		0.948444		0.014227		0.142821		9.521421		6000.0		1.000000		9.521421		5982.485386
0.0854797		0		4000.0		N0086.6		-28.5370		-14.6030		-0.7500		0.948992		0.014235		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.7		-27.9930		-13.8260		-0.7500		0.948507		0.014228		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.8		-27.3780		-13.1030		-0.7500		0.949186		0.014238		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.9		-26.6990		-12.4410		-0.7500		0.948306		0.014225		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.10		-25.9600		-11.8460		-0.7500		0.948760		0.014231		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.11		-25.1690		-11.3230		-0.7500		0.948267		0.014224		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0086.12		-24.3320		-10.8760		-0.7500		0.948883		0.014233		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0088		-24.8460		-9.7920		-0.7500		1.199688		0.014996		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.750005		4		4000.0		N0090.1		-26.9000		-9.2310		-0.7500		2.129234		0.031939		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
