# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.999996		0		6500.0		N0750.18		40.6000		40.0000		-2.0000		0.052038		0.000480		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		7.5		6500.0		N0760		40.6000		-40.0000		-2.0000		80.000000		1.000000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		3.26297		6500.0		N0770.1		40.5980		-40.0520		-2.0000		0.052038		0.000480		3.262970		353.488417		6000.0		1.000000		353.488417		222103.322586
1		0		6500.0		N0770.2		40.5910		-40.1040		-2.0000		0.052469		0.000484		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		2.4323		6500.0		N0770.3		40.5800		-40.1550		-2.0000		0.052173		0.000482		2.432300		263.499167		6000.0		1.000000		263.499167		165561.409245
1		0		6500.0		N0770.4		40.5640		-40.2050		-2.0000		0.052498		0.000485		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		3.54845		6500.0		N0770.5		40.5440		-40.2540		-2.0000		0.052924		0.000489		3.548450		384.415417		6000.0		1.000000		384.415417		241535.329785
1		2.92573		6500.0		N0770.6		40.5200		-40.3000		-2.0000		0.051884		0.000479		2.925730		316.954083		6000.0		1.000000		316.954083		199148.123945
1		4.08181		6500.0		N0770.7		40.4910		-40.3440		-2.0000		0.052697		0.000486		4.081810		442.196083		6000.0		1.000000		442.196083		277839.993369
1		3.12634		6500.0		N0770.8		40.4600		-40.3860		-2.0000		0.052202		0.000482		3.126340		338.686833		6000.0		1.000000		338.686833		212803.213494
0.999996		4.63081		6500.0		N0770.9		40.4240		-40.4240		-2.0000		0.052345		0.000483		4.630791		501.669077		6000.0		1.000000		501.669077		315207.977147
0.999996		1.50158		6500.0		N0770.10		40.3860		-40.4600		-2.0000		0.052345		0.000483		1.501574		162.670516		6000.0		1.000000		162.670516		102208.899593
0.999996		0.597684		6500.0		N0770.11		40.3440		-40.4910		-2.0000		0.052202		0.000482		0.597682		64.748841		6000.0		1.000000		64.748841		40682.896645
1		2.83506		6500.0		N0770.12		40.3000		-40.5200		-2.0000		0.052697		0.000486		2.835060		307.131500		6000.0		1.000000		307.131500		192976.412817
1		2.59037		6500.0		N0770.13		40.2540		-40.5440		-2.0000		0.051884		0.000479		2.590370		280.623417		6000.0		1.000000		280.623417		176320.892845
0.999996		1.67786		6500.0		N0770.14		40.2050		-40.5640		-2.0000		0.052924		0.000489		1.677853		181.767440		6000.0		1.000000		181.767440		114207.850578
0.999996		3.7716		6500.0		N0770.15		40.1550		-40.5800		-2.0000		0.052498		0.000485		3.771585		408.588366		6000.0		1.000000		408.588366		256723.641567
0.999996		1.17303		6500.0		N0770.16		40.1040		-40.5910		-2.0000		0.052173		0.000482		1.173025		127.077742		6000.0		1.000000		127.077742		79845.299944
0.999996		4.22535		6500.0		N0770.17		40.0520		-40.5980		-2.0000		0.052469		0.000484		4.225333		457.744419		6000.0		1.000000		457.744419		287609.300800
0.999996		2.47894		6500.0		N0770.18		40.0000		-40.6000		-2.0000		0.052038		0.000480		2.478930		268.550759		6000.0		1.000000		268.550759		168735.418397
1		7.5		6500.0		N0780		-40.0000		-40.6000		-2.0000		80.000000		1.000000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		5.99557		6500.0		N0790.1		-40.0520		-40.5980		-2.0000		0.052038		0.000480		5.995570		649.520083		6000.0		1.000000		649.520083		408105.504432
1		4.75709		6500.0		N0790.2		-40.1040		-40.5910		-2.0000		0.052469		0.000484		4.757090		515.351417		6000.0		1.000000		515.351417		323804.844923
1		0		6500.0		N0790.3		-40.1550		-40.5800		-2.0000		0.052173		0.000482		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		5.70312		6500.0		N0790.4		-40.2050		-40.5640		-2.0000		0.052498		0.000485		5.703120		617.838000		6000.0		1.000000		617.838000		388199.064382
1		2.27305		6500.0		N0790.5		-40.2540		-40.5440		-2.0000		0.052924		0.000489		2.273050		246.247083		6000.0		1.000000		246.247083		154721.605594
1		3.61958		6500.0		N0790.6		-40.3000		-40.5200		-2.0000		0.051884		0.000479		3.619580		392.121167		6000.0		1.000000		392.121167		246376.995303
1		2.4081		6500.0		N0790.7		-40.3440		-40.4910		-2.0000		0.052697		0.000486		2.408100		260.877500		6000.0		1.000000		260.877500		163914.167497
0.999996		0		6500.0		N0790.8		-40.3860		-40.4600		-2.0000		0.052202		0.000482		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0.999996		0.630433		6500.0		N0790.9		-40.4240		-40.4240		-2.0000		0.052345		0.000483		0.630430		68.296635		6000.0		1.000000		68.296635		42912.041448
1		3.95453		6500.0		N0790.10		-40.4600		-40.3860		-2.0000		0.052345		0.000483		3.954530		428.407417		6000.0		1.000000		428.407417		269176.318589
1		5.50559		6500.0		N0790.11		-40.4910		-40.3440		-2.0000		0.052202		0.000482		5.505590		596.438917		6000.0		1.000000		596.438917		374753.623783
1		4.73649		6500.0		N0790.12		-40.5200		-40.3000		-2.0000		0.052697		0.000486		4.736490		513.119750		6000.0		1.000000		513.119750		322402.647402
0.999996		0		6500.0		N0790.13		-40.5440		-40.2540		-2.0000		0.051884		0.000479		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		3.53145		6500.0		N0790.14		-40.5640		-40.2050		-2.0000		0.052924		0.000489		3.531450		382.573750		6000.0		1.000000		382.573750		240378.176491
0.999996		3.48587		6500.0		N0790.15		-40.5800		-40.1550		-2.0000		0.052498		0.000485		3.485856		377.634406		6000.0		1.000000		377.634406		237274.695204
0.999996		0		6500.0		N0790.16		-40.5910		-40.1040		-2.0000		0.052173		0.000482		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0.999996		1.2293		6500.0		N0790.17		-40.5980		-40.0520		-2.0000		0.052469		0.000484		1.229295		133.173634		6000.0		1.000000		133.173634		83675.462026
0.999996		0		6500.0		N0790.18		-40.6000		-40.0000		-2.0000		0.052038		0.000480		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		7.5		6500.0		N0800		-40.6000		0.0000		-2.0000		40.000000		0.500000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N0810		-35.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0820		-35.6000		35.6000		-2.0000		35.600000		0.445000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0830		35.6000		35.6000		-2.0000		71.200000		0.890000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0840		35.6000		-35.6000		-2.0000		71.200000		0.890000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0850		-35.6000		-35.6000		-2.0000		71.200000		0.890000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0860		-35.6000		0.0000		-2.0000		35.600000		0.445000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N0870		-30.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N0880		-30.6000		30.6000		-2.0000		30.600000		0.382500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N0890		30.6000		30.6000		-2.0000		61.200000		0.765000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N0900		30.6000		-30.6000		-2.0000		61.200000		0.765000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N0910		-30.6000		-30.6000		-2.0000		61.200000		0.765000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N0920		-30.6000		0.0000		-2.0000		30.600000		0.382500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N0930		-25.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0940		-25.6000		25.6000		-2.0000		25.600000		0.320000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N0950		25.6000		25.6000		-2.0000		51.200000		0.640000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N0960		25.6000		-25.6000		-2.0000		51.200000		0.640000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N0970		-25.6000		-25.6000		-2.0000		51.200000		0.640000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N0980		-25.6000		0.0000		-2.0000		25.600000		0.320000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N0990		-20.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1000		-20.6000		20.6000		-2.0000		20.600000		0.257500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1010		20.6000		20.6000		-2.0000		41.200000		0.515000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1020		20.6000		-20.6000		-2.0000		41.200000		0.515000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1030		-20.6000		-20.6000		-2.0000		41.200000		0.515000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1040		-20.6000		0.0000		-2.0000		20.600000		0.257500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.999996		7.2		6500.0		N1050		-15.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N1060		-15.6000		15.6000		-2.0000		15.600000		0.195000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N1070		15.6000		15.6000		-2.0000		31.200000		0.390000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N1080		15.6000		-15.6000		-2.0000		31.200000		0.390000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.2		6500.0		N1090		-15.6000		-15.6000		-2.0000		31.200000		0.390000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.999996		4.2		6500.0		N1100		-15.6000		0.0000		-2.0000		15.600000		0.195000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N1110		-10.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1120		-10.6000		10.6000		-2.0000		10.600000		0.132500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N1130		10.6000		10.6000		-2.0000		21.200000		0.265000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N1140		10.6000		-10.6000		-2.0000		21.200000		0.265000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N1150		-10.6000		-10.6000		-2.0000		21.200000		0.265000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1160		-10.6000		0.0000		-2.0000		10.600000		0.132500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N1170		-5.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.5		6500.0		N1180		-5.6000		5.6000		-2.0000		5.600000		0.070000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1190		5.6000		5.6000		-2.0000		11.200000		0.140000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1200		5.6000		-5.6000		-2.0000		11.200000		0.140000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.5		6500.0		N1210		-5.6000		-5.6000		-2.0000		11.200000		0.140000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		0		6500.0		N1220		-5.6000		0.0000		-2.0000		5.600000		0.070000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		2.4		6500.0		N1230		-0.6000		0.0000		-2.0000		5.000000		0.062500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		6500.0		N1240		-0.6000		0.6000		-2.0000		0.600000		0.007500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		6500.0		N1250		0.6000		0.6000		-2.0000		1.200000		0.015000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		6500.0		N1260		0.6000		-0.6000		-2.0000		1.200000		0.015000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		6500.0		N1270		-0.6000		-0.6000		-2.0000		1.200000		0.015000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		6500.0		N1280		-0.6000		0.0000		-2.0000		0.600000		0.007500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N1290		-4.6000		0.0000		-2.0000		4.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N1300		-4.6000		0.0000		1.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N1310		-4.6000		0.0000		4.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N1320		-47.2780		0.0000		4.0000		42.678000		0.533475		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N1330		-47.2780		0.0000		0.0000		4.000000		0.066667		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.5		6500.0		N1340		-47.2780		0.0000		-3.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N1350		-40.6000		0.0000		-3.0000		6.678000		0.083475		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.5		6500.0		N1360		-40.6000		40.0000		-3.0000		40.000000		0.500000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		3.59734		6500.0		N1370.1		-40.5980		40.0520		-3.0000		0.052038		0.000480		3.597340		389.711833		6000.0		1.000000		389.711833		244863.166523
0.999996		3.37342		6500.0		N1370.2		-40.5910		40.1040		-3.0000		0.052469		0.000484		3.373407		365.452372		6000.0		1.000000		365.452372		229620.497120
1		2.95556		6500.0		N1370.3		-40.5800		40.1550		-3.0000		0.052173		0.000482		2.955560		320.185667		6000.0		1.000000		320.185667		201178.587637
1		4.76593		6500.0		N1370.4		-40.5640		40.2050		-3.0000		0.052498		0.000485		4.765930		516.309083		6000.0		1.000000		516.309083		324406.564636
1		0		6500.0		N1370.5		-40.5440		40.2540		-3.0000		0.052924		0.000489		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0.999996		0		6500.0		N1370.6		-40.5200		40.3000		-3.0000		0.051884		0.000479		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		3.16525		6500.0		N1370.7		-40.4910		40.3440		-3.0000		0.052697		0.000486		3.165250		342.902083		6000.0		1.000000		342.902083		215451.733180
1		2.94819		6500.0		N1370.8		-40.4600		40.3860		-3.0000		0.052202		0.000482		2.948190		319.387250		6000.0		1.000000		319.387250		200676.927650
1		3.26679		6500.0		N1370.9		-40.4240		40.4240		-3.0000		0.052345		0.000483		3.266790		353.902250		6000.0		1.000000		353.902250		222363.341738
0.999996		1.93715		6500.0		N1370.10		-40.3860		40.4600		-3.0000		0.052345		0.000483		1.937142		209.857077		6000.0		1.000000		209.857077		131857.090429
1		2.74705		6500.0		N1370.11		-40.3440		40.4910		-3.0000		0.052202		0.000482		2.747050		297.597083		6000.0		1.000000		297.597083		186985.762146
0.999996		4.16151		6500.0		N1370.12		-40.3000		40.5200		-3.0000		0.052697		0.000486		4.161493		450.828447		6000.0		1.000000		450.828447		283263.867223
0.999996		1.86183		6500.0		N1370.13		-40.2540		40.5440		-3.0000		0.051884		0.000479		1.861823		201.697443		6000.0		1.000000		201.697443		126730.241165
0.999996		0.504493		6500.0		N1370.14		-40.2050		40.5640		-3.0000		0.052924		0.000489		0.504491		54.653190		6000.0		1.000000		54.653190		34339.611864
0.999996		0.662887		6500.0		N1370.15		-40.1550		40.5800		-3.0000		0.052498		0.000485		0.662884		71.812471		6000.0		1.000000		71.812471		45121.106318
0.999996		0.713015		6500.0		N1370.16		-40.1040		40.5910		-3.0000		0.052173		0.000482		0.713012		77.242983		6000.0		1.000000		77.242983		48533.197394
0.999996		0.891955		6500.0		N1370.17		-40.0520		40.5980		-3.0000		0.052469		0.000484		0.891951		96.628072		6000.0		1.000000		96.628072		60713.208112
0.999996		3.97783		6500.0		N1370.18		-40.0000		40.6000		-3.0000		0.052038		0.000480		3.977814		430.929860		6000.0		1.000000		430.929860		270761.216231
1		7.5		6500.0		N1380		40.0000		40.6000		-3.0000		80.000000		1.000000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.23149		6500.0		N1390.1		40.0520		40.5980		-3.0000		0.052038		0.000480		4.231490		458.411417		6000.0		1.000000		458.411417		288028.387784
1		4.73994		6500.0		N1390.2		40.1040		40.5910		-3.0000		0.052469		0.000484		4.739940		513.493500		6000.0		1.000000		513.493500		322637.481453
1		3.43282		6500.0		N1390.3		40.1550		40.5800		-3.0000		0.052173		0.000482		3.432820		371.888833		6000.0		1.000000		371.888833		233664.645350
1		0		6500.0		N1390.4		40.2050		40.5640		-3.0000		0.052498		0.000485		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		4.9599		6500.0		N1390.5		40.2540		40.5440		-3.0000		0.052924		0.000489		4.959900		537.322500		6000.0		1.000000		537.322500		337609.683722
0.999996		0.809491		6500.0		N1390.6		40.3000		40.5200		-3.0000		0.051884		0.000479		0.809488		87.694508		6000.0		1.000000		87.694508		55100.084138
1		2.0836		6500.0		N1390.7		40.3440		40.4910		-3.0000		0.052697		0.000486		2.083600		225.723333		6000.0		1.000000		225.723333		141826.153149
0.999996		3.11485		6500.0		N1390.8		40.3860		40.4600		-3.0000		0.052202		0.000482		3.114838		337.440734		6000.0		1.000000		337.440734		212020.265918
1		2.57904		6500.0		N1390.9		40.4240		40.4240		-3.0000		0.052345		0.000483		2.579040		279.396000		6000.0		1.000000		279.396000		175549.684208
0.999996		2.98023		6500.0		N1390.10		40.4600		40.3860		-3.0000		0.052345		0.000483		2.980218		322.856959		6000.0		1.000000		322.856959		202857.009839
0.999996		4.20677		6500.0		N1390.11		40.4910		40.3440		-3.0000		0.052202		0.000482		4.206753		455.731594		6000.0		1.000000		455.731594		286344.605376
0.999996		0		6500.0		N1390.12		40.5200		40.3000		-3.0000		0.052697		0.000486		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		6.20995		6500.0		N1390.13		40.5440		40.2540		-3.0000		0.051884		0.000479		6.209950		672.744583		6000.0		1.000000		672.744583		422697.888148
0.999996		0		6500.0		N1390.14		40.5640		40.2050		-3.0000		0.052924		0.000489		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0.999996		2.65155		6500.0		N1390.15		40.5800		40.1550		-3.0000		0.052498		0.000485		2.651539		287.250101		6000.0		1.000000		287.250101		180484.561406
0.999996		2.2828		6500.0		N1390.16		40.5910		40.1040		-3.0000		0.052173		0.000482		2.282791		247.302344		6000.0		1.000000		247.302344		155384.645501
0.999996		2.99605		6500.0		N1390.17		40.5980		40.0520		-3.0000		0.052469		0.000484		2.996038		324.570785		6000.0		1.000000		324.570785		203933.838773
0.999996		0		6500.0		N1390.18		40.6000		40.0000		-3.0000		0.052038		0.000480		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		7.5		6500.0		N1400		40.6000		-40.0000		-3.0000		80.000000		1.000000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.999996		3.26297		6500.0		N1410.1		40.5980		-40.0520		-3.0000		0.052038		0.000480		3.262957		353.487003		6000.0		1.000000		353.487003		222102.434173
1		0		6500.0		N1410.2		40.5910		-40.1040		-3.0000		0.052469		0.000484		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		2.4323		6500.0		N1410.3		40.5800		-40.1550		-3.0000		0.052173		0.000482		2.432300		263.499167		6000.0		1.000000		263.499167		165561.409245
1		0		6500.0		N1410.4		40.5640		-40.2050		-3.0000		0.052498		0.000485		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
1		3.54845		6500.0		N1410.5		40.5440		-40.2540		-3.0000		0.052924		0.000489		3.548450		384.415417		6000.0		1.000000		384.415417		241535.329785
1		2.92573		6500.0		N1410.6		40.5200		-40.3000		-3.0000		0.051884		0.000479		2.925730		316.954083		6000.0		1.000000		316.954083		199148.123945
1		4.08181		6500.0		N1410.7		40.4910		-40.3440		-3.0000		0.052697		0.000486		4.081810		442.196083		6000.0		1.000000		442.196083		277839.993369
1		3.12634		6500.0		N1410.8		40.4600		-40.3860		-3.0000		0.052202		0.000482		3.126340		338.686833		6000.0		1.000000		338.686833		212803.213494
0.999996		4.63081		6500.0		N1410.9		40.4240		-40.4240		-3.0000		0.052345		0.000483		4.630791		501.669077		6000.0		1.000000		501.669077		315207.977147
0.999996		1.50158		6500.0		N1410.10		40.3860		-40.4600		-3.0000		0.052345		0.000483		1.501574		162.670516		6000.0		1.000000		162.670516		102208.899593
0.999996		0.597684		6500.0		N1410.11		40.3440		-40.4910		-3.0000		0.052202		0.000482		0.597682		64.748841		6000.0		1.000000		64.748841		40682.896645
1		2.83506		6500.0		N1410.12		40.3000		-40.5200		-3.0000		0.052697		0.000486		2.835060		307.131500		6000.0		1.000000		307.131500		192976.412817
1		2.59037		6500.0		N1410.13		40.2540		-40.5440		-3.0000		0.051884		0.000479		2.590370		280.623417		6000.0		1.000000		280.623417		176320.892845
0.999996		1.67786		6500.0		N1410.14		40.2050		-40.5640		-3.0000		0.052924		0.000489		1.677853		181.767440		6000.0		1.000000		181.767440		114207.850578
0.999996		3.7716		6500.0		N1410.15		40.1550		-40.5800		-3.0000		0.052498		0.000485		3.771585		408.588366		6000.0		1.000000		408.588366		256723.641567
0.999996		1.17303		6500.0		N1410.16		40.1040		-40.5910		-3.0000		0.052173		0.000482		1.173025		127.077742		6000.0		1.000000		127.077742		79845.299944
